07/24/2016 13:31:33,0-2859848,UNLIMITED-TRACK,35.41147,-90.04810,"",""
07/24/2016 13:26:35,0-2859848,UNLIMITED-TRACK,35.41637,-90.03943,"",""
07/24/2016 13:21:40,0-2859848,UNLIMITED-TRACK,35.42039,-90.03021,"",""
07/24/2016 13:16:40,0-2859848,UNLIMITED-TRACK,35.42374,-90.02137,"",""
07/24/2016 13:11:57,0-2859848,UNLIMITED-TRACK,35.42617,-90.01439,"",""
07/24/2016 13:06:55,0-2859848,UNLIMITED-TRACK,35.42908,-90.00839,"",""
07/24/2016 13:01:41,0-2859848,UNLIMITED-TRACK,35.43323,-90.00078,"",""
07/24/2016 12:56:42,0-2859848,UNLIMITED-TRACK,35.44052,-89.99469,"",""
07/24/2016 12:51:46,0-2859848,UNLIMITED-TRACK,35.44984,-89.99399,"",""
07/24/2016 12:46:45,0-2859848,UNLIMITED-TRACK,35.45881,-89.99557,"",""
07/24/2016 12:41:47,0-2859848,UNLIMITED-TRACK,35.46711,-89.99939,"",""
07/24/2016 12:36:49,0-2859848,UNLIMITED-TRACK,35.47497,-90.00333,"",""
07/24/2016 12:31:49,0-2859848,UNLIMITED-TRACK,35.48244,-90.00702,"",""
07/24/2016 12:26:53,0-2859848,UNLIMITED-TRACK,35.49014,-90.01080,"",""
07/24/2016 12:21:55,0-2859848,UNLIMITED-TRACK,35.49816,-90.01318,"",""
07/24/2016 12:16:57,0-2859848,UNLIMITED-TRACK,35.50671,-90.01157,"",""
07/24/2016 12:11:59,0-2859848,UNLIMITED-TRACK,35.51444,-90.00461,"",""
07/24/2016 12:07:28,0-2859848,UNLIMITED-TRACK,35.52123,-89.99628,"",""
07/24/2016 11:57:04,0-2859848,UNLIMITED-TRACK,35.52769,-89.97192,"",""
07/24/2016 11:52:06,0-2859848,UNLIMITED-TRACK,35.52506,-89.96017,"",""
07/24/2016 11:47:08,0-2859848,UNLIMITED-TRACK,35.52162,-89.94952,"",""
07/24/2016 11:42:10,0-2859848,UNLIMITED-TRACK,35.51801,-89.93930,"",""
07/24/2016 11:37:11,0-2859848,UNLIMITED-TRACK,35.51385,-89.92905,"",""
07/24/2016 11:32:13,0-2859848,UNLIMITED-TRACK,35.51254,-89.91788,"",""
07/24/2016 11:27:15,0-2859848,UNLIMITED-TRACK,35.51648,-89.90778,"",""
07/24/2016 11:22:20,0-2859848,UNLIMITED-TRACK,35.52520,-89.90405,"",""
07/24/2016 11:17:21,0-2859848,UNLIMITED-TRACK,35.53490,-89.90286,"",""
07/24/2016 11:12:20,0-2859848,UNLIMITED-TRACK,35.54481,-89.90454,"",""
07/24/2016 11:07:53,0-2859848,UNLIMITED-TRACK,35.55235,-89.90604,"",""
